b08a6931-bd06-4882-bd5c-5bccb2916b87,3,Hrithik,"(2, 2)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,4,Hrithik,"(0, 2)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,5,Hrithik,"(0, 1)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,6,Hrithik,"(2, 0)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,7,Hrithik,"(1, 0)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,8,Hrithik,"(1, 1)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,1,Hrithik,"(1, 2)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,2,Hrithik,"(0, 0)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,3,Hrithik,"(2, 2)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,4,Hrithik,"(0, 2)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,5,Hrithik,"(0, 1)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,6,Hrithik,"(2, 0)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,7,Hrithik,"(1, 0)"
b08a6931-bd06-4882-bd5c-5bccb2916b87,8,Hrithik,"(1, 1)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,1,Hrithik,"(2, 0)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,1,bot,"(1, 2)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,3,Hrithik,"(2, 1)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,3,bot,"(2, 2)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,5,Hrithik,"(0, 2)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,5,bot,"(1, 0)"
8e73d5b2-08f9-4b87-997a-d822b60155bc,7,Hrithik,"(1, 1)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,1,Raj,"(0, 0)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,1,bot,"(1, 2)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,3,Raj,"(1, 1)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,3,bot,"(1, 0)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,5,Raj,"(2, 2)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,1,Raj,"(0, 0)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,1,bot,"(1, 2)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,3,Raj,"(1, 1)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,3,bot,"(1, 0)"
e7b9f3b9-6d6f-4fd4-b7a8-15bb55c321a7,5,Raj,"(2, 2)"
408dc3a9-3fcb-4b8c-9b92-0a79845feb07,1,Raj,"(1, 1)"
408dc3a9-3fcb-4b8c-9b92-0a79845feb07,1,bot,"(2, 2)"
408dc3a9-3fcb-4b8c-9b92-0a79845feb07,3,Raj,"(2, 0)"
408dc3a9-3fcb-4b8c-9b92-0a79845feb07,3,bot,"(0, 0)"
408dc3a9-3fcb-4b8c-9b92-0a79845feb07,5,Raj,"(0, 2)"
90bd4dd8-7f36-11ed-852b-acde48001122,1,Hrithik,"(0, 1)"
90bd4dd8-7f36-11ed-852b-acde48001122,2,Raj,"(1, 1)"
90bd4dd8-7f36-11ed-852b-acde48001122,3,Hrithik,"(2, 0)"
90bd4dd8-7f36-11ed-852b-acde48001122,4,Raj,"(2, 2)"
90bd4dd8-7f36-11ed-852b-acde48001122,5,Hrithik,"(0, 0)"
90bd4dd8-7f36-11ed-852b-acde48001122,6,Raj,"(0, 2)"
90bd4dd8-7f36-11ed-852b-acde48001122,7,Hrithik,"(1, 0)"
576128aa-7f38-11ed-9c8d-acde48001122,1,hrithik,"(0, 0)"
576128aa-7f38-11ed-9c8d-acde48001122,2,teja,"(1, 1)"
576128aa-7f38-11ed-9c8d-acde48001122,3,hrithik,"(1, 0)"
576128aa-7f38-11ed-9c8d-acde48001122,4,teja,"(2, 0)"
576128aa-7f38-11ed-9c8d-acde48001122,5,hrithik,"(2, 1)"
576128aa-7f38-11ed-9c8d-acde48001122,6,teja,"(0, 2)"
27adca8b-c86e-4436-ae11-f54feba75c21,1,Teja,"(0, 0)"
27adca8b-c86e-4436-ae11-f54feba75c21,1,bot,"(2, 1)"
27adca8b-c86e-4436-ae11-f54feba75c21,3,Teja,"(1, 1)"
27adca8b-c86e-4436-ae11-f54feba75c21,3,bot,"(2, 0)"
27adca8b-c86e-4436-ae11-f54feba75c21,5,Teja,"(2, 2)"
7986a15a-ae74-451d-8f74-ee42b0bede23,1,Hrithik,"(0, 0)"
7986a15a-ae74-451d-8f74-ee42b0bede23,1,bot,"(0, 2)"
7986a15a-ae74-451d-8f74-ee42b0bede23,3,Hrithik,"(1, 1)"
7986a15a-ae74-451d-8f74-ee42b0bede23,3,bot,"(0, 1)"
7986a15a-ae74-451d-8f74-ee42b0bede23,5,Hrithik,"(2, 2)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,1,Ritvik,"(0, 0)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,1,bot,"(2, 2)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,3,Ritvik,"(1, 1)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,3,bot,"(0, 2)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,5,Ritvik,"(1, 2)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,5,bot,"(2, 0)"
30a6a229-9c8b-4ef4-bc16-db062a1cf520,7,Ritvik,"(1, 0)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,1,asd,"(0, 0)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,1,bot,"(2, 1)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,3,asd,"(1, 1)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,3,bot,"(2, 2)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,5,asd,"(0, 2)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,5,bot,"(1, 0)"
c3a42160-df5e-40ef-9ae6-a125a547cc41,7,asd,"(2, 0)"
894de105-b516-4cbd-917d-50bf2ec2d6e2,1,asd,"(0, 0)"
894de105-b516-4cbd-917d-50bf2ec2d6e2,1,bot,"(1, 0)"
894de105-b516-4cbd-917d-50bf2ec2d6e2,3,asd,"(1, 1)"
894de105-b516-4cbd-917d-50bf2ec2d6e2,3,bot,"(0, 2)"
894de105-b516-4cbd-917d-50bf2ec2d6e2,5,asd,"(2, 2)"
